+----------------------+------+--------+---------+-----------+
|      series id       | year | period |  value  | footnotes |
+----------------------+------+--------+---------+-----------+
| LASST210000000000006 | 2018 |  M12   | 2062639 |           |
| LASST210000000000006 | 2018 |  M11   | 2062422 |           |
| LASST210000000000006 | 2018 |  M10   | 2062404 |           |
| LASST210000000000006 | 2018 |  M09   | 2062889 |           |
| LASST210000000000006 | 2018 |  M08   | 2063727 |           |
| LASST210000000000006 | 2018 |  M07   | 2064782 |           |
| LASST210000000000006 | 2018 |  M06   | 2065030 |           |
| LASST210000000000006 | 2018 |  M05   | 2064226 |           |
| LASST210000000000006 | 2018 |  M04   | 2062259 |           |
| LASST210000000000006 | 2018 |  M03   | 2059442 |           |
| LASST210000000000006 | 2018 |  M02   | 2056696 |           |
| LASST210000000000006 | 2018 |  M01   | 2055146 |           |
| LASST210000000000006 | 2017 |  M12   | 2055154 |           |
| LASST210000000000006 | 2017 |  M11   | 2056259 |           |
| LASST210000000000006 | 2017 |  M10   | 2057639 |           |
| LASST210000000000006 | 2017 |  M09   | 2058567 |           |
| LASST210000000000006 | 2017 |  M08   | 2058671 |           |
| LASST210000000000006 | 2017 |  M07   | 2057744 |           |
| LASST210000000000006 | 2017 |  M06   | 2056022 |           |
| LASST210000000000006 | 2017 |  M05   | 2054003 |           |
| LASST210000000000006 | 2017 |  M04   | 2051640 |           |
| LASST210000000000006 | 2017 |  M03   | 2048933 |           |
| LASST210000000000006 | 2017 |  M02   | 2045815 |           |
| LASST210000000000006 | 2017 |  M01   | 2042268 |           |
| LASST210000000000006 | 2016 |  M12   | 2038568 |           |
| LASST210000000000006 | 2016 |  M11   | 2034729 |           |
| LASST210000000000006 | 2016 |  M10   | 2030635 |           |
| LASST210000000000006 | 2016 |  M09   | 2026012 |           |
| LASST210000000000006 | 2016 |  M08   | 2020621 |           |
| LASST210000000000006 | 2016 |  M07   | 2014869 |           |
| LASST210000000000006 | 2016 |  M06   | 2009349 |           |
| LASST210000000000006 | 2016 |  M05   | 2004725 |           |
| LASST210000000000006 | 2016 |  M04   | 2001490 |           |
| LASST210000000000006 | 2016 |  M03   | 1999427 |           |
| LASST210000000000006 | 2016 |  M02   | 1997459 |           |
| LASST210000000000006 | 2016 |  M01   | 1994492 |           |
| LASST210000000000006 | 2015 |  M12   | 1990143 |           |
| LASST210000000000006 | 2015 |  M11   | 1984868 |           |
| LASST210000000000006 | 2015 |  M10   | 1979737 |           |
| LASST210000000000006 | 2015 |  M09   | 1976010 |           |
| LASST210000000000006 | 2015 |  M08   | 1974343 |           |
| LASST210000000000006 | 2015 |  M07   | 1974447 |           |
| LASST210000000000006 | 2015 |  M06   | 1975813 |           |
| LASST210000000000006 | 2015 |  M05   | 1977616 |           |
| LASST210000000000006 | 2015 |  M04   | 1979066 |           |
| LASST210000000000006 | 2015 |  M03   | 1980231 |           |
| LASST210000000000006 | 2015 |  M02   | 1981437 |           |
| LASST210000000000006 | 2015 |  M01   | 1982940 |           |
| LASST210000000000006 | 2014 |  M12   | 1984783 |           |
| LASST210000000000006 | 2014 |  M11   | 1986947 |           |
| LASST210000000000006 | 2014 |  M10   | 1989425 |           |
| LASST210000000000006 | 2014 |  M09   | 1992168 |           |
| LASST210000000000006 | 2014 |  M08   | 1995672 |           |
| LASST210000000000006 | 2014 |  M07   | 2000517 |           |
| LASST210000000000006 | 2014 |  M06   | 2006638 |           |
| LASST210000000000006 | 2014 |  M05   | 2013293 |           |
| LASST210000000000006 | 2014 |  M04   | 2019835 |           |
| LASST210000000000006 | 2014 |  M03   | 2025290 |           |
| LASST210000000000006 | 2014 |  M02   | 2029474 |           |
| LASST210000000000006 | 2014 |  M01   | 2032998 |           |
| LASST210000000000006 | 2013 |  M12   | 2034037 |           |
| LASST210000000000006 | 2013 |  M11   | 2038240 |           |
| LASST210000000000006 | 2013 |  M10   | 2043395 |           |
| LASST210000000000006 | 2013 |  M09   | 2049298 |           |
| LASST210000000000006 | 2013 |  M08   | 2055073 |           |
| LASST210000000000006 | 2013 |  M07   | 2059502 |           |
| LASST210000000000006 | 2013 |  M06   | 2062221 |           |
