+----------------------+------+--------+---------+-----------+
|      series id       | year | period |  value  | footnotes |
+----------------------+------+--------+---------+-----------+
| LASST210000000000006 | 2008 |  M12   | 2045962 |           |
| LASST210000000000006 | 2008 |  M11   | 2042162 |           |
| LASST210000000000006 | 2008 |  M10   | 2039396 |           |
| LASST210000000000006 | 2008 |  M09   | 2037443 |           |
| LASST210000000000006 | 2008 |  M08   | 2035826 |           |
| LASST210000000000006 | 2008 |  M07   | 2033724 |           |
| LASST210000000000006 | 2008 |  M06   | 2030531 |           |
| LASST210000000000006 | 2008 |  M05   | 2026564 |           |
| LASST210000000000006 | 2008 |  M04   | 2023004 |           |
| LASST210000000000006 | 2008 |  M03   | 2020883 |           |
| LASST210000000000006 | 2008 |  M02   | 2020699 |           |
| LASST210000000000006 | 2008 |  M01   | 2022032 |           |
| LASST210000000000006 | 2007 |  M12   | 2023900 |           |
| LASST210000000000006 | 2007 |  M11   | 2025661 |           |
| LASST210000000000006 | 2007 |  M10   | 2026901 |           |
| LASST210000000000006 | 2007 |  M09   | 2027424 |           |
| LASST210000000000006 | 2007 |  M08   | 2027579 |           |
| LASST210000000000006 | 2007 |  M07   | 2028128 |           |
| LASST210000000000006 | 2007 |  M06   | 2029699 |           |
| LASST210000000000006 | 2007 |  M05   | 2032323 |           |
| LASST210000000000006 | 2007 |  M04   | 2035657 |           |
| LASST210000000000006 | 2007 |  M03   | 2039196 |           |
| LASST210000000000006 | 2007 |  M02   | 2042206 |           |
| LASST210000000000006 | 2007 |  M01   | 2044139 |           |
| LASST210000000000006 | 2006 |  M12   | 2044729 |           |
| LASST210000000000006 | 2006 |  M11   | 2043582 |           |
| LASST210000000000006 | 2006 |  M10   | 2040836 |           |
| LASST210000000000006 | 2006 |  M09   | 2037117 |           |
| LASST210000000000006 | 2006 |  M08   | 2033118 |           |
| LASST210000000000006 | 2006 |  M07   | 2029416 |           |
| LASST210000000000006 | 2006 |  M06   | 2026319 |           |
| LASST210000000000006 | 2006 |  M05   | 2023695 |           |
| LASST210000000000006 | 2006 |  M04   | 2021371 |           |
| LASST210000000000006 | 2006 |  M03   | 2019369 |           |
| LASST210000000000006 | 2006 |  M02   | 2017547 |           |
| LASST210000000000006 | 2006 |  M01   | 2015812 |           |
| LASST210000000000006 | 2005 |  M12   | 2014172 |           |
| LASST210000000000006 | 2005 |  M11   | 2012576 |           |
| LASST210000000000006 | 2005 |  M10   | 2011013 |           |
| LASST210000000000006 | 2005 |  M09   | 2009458 |           |
| LASST210000000000006 | 2005 |  M08   | 2007504 |           |
| LASST210000000000006 | 2005 |  M07   | 2004820 |           |
| LASST210000000000006 | 2005 |  M06   | 2001391 |           |
| LASST210000000000006 | 2005 |  M05   | 1997275 |           |
| LASST210000000000006 | 2005 |  M04   | 1992476 |           |
| LASST210000000000006 | 2005 |  M03   | 1987202 |           |
| LASST210000000000006 | 2005 |  M02   | 1981735 |           |
| LASST210000000000006 | 2005 |  M01   | 1976456 |           |
| LASST210000000000006 | 2004 |  M12   | 1971876 |           |
