+----------------------+------+--------+-------+-----------+
|      series id       | year | period | value | footnotes |
+----------------------+------+--------+-------+-----------+
| LASST270000000000003 | 2018 |  M12   |  2.9  |           |
| LASST270000000000003 | 2018 |  M11   |  2.9  |           |
| LASST270000000000003 | 2018 |  M10   |  2.8  |           |
| LASST270000000000003 | 2018 |  M09   |  2.8  |           |
| LASST270000000000003 | 2018 |  M08   |  2.8  |           |
| LASST270000000000003 | 2018 |  M07   |  2.8  |           |
| LASST270000000000003 | 2018 |  M06   |  2.8  |           |
| LASST270000000000003 | 2018 |  M05   |  2.9  |           |
| LASST270000000000003 | 2018 |  M04   |  3.0  |           |
| LASST270000000000003 | 2018 |  M03   |  3.0  |           |
| LASST270000000000003 | 2018 |  M02   |  3.1  |           |
| LASST270000000000003 | 2018 |  M01   |  3.1  |           |
| LASST270000000000003 | 2017 |  M12   |  3.1  |           |
| LASST270000000000003 | 2017 |  M11   |  3.1  |           |
| LASST270000000000003 | 2017 |  M10   |  3.2  |           |
| LASST270000000000003 | 2017 |  M09   |  3.3  |           |
| LASST270000000000003 | 2017 |  M08   |  3.3  |           |
| LASST270000000000003 | 2017 |  M07   |  3.4  |           |
| LASST270000000000003 | 2017 |  M06   |  3.4  |           |
| LASST270000000000003 | 2017 |  M05   |  3.5  |           |
| LASST270000000000003 | 2017 |  M04   |  3.5  |           |
| LASST270000000000003 | 2017 |  M03   |  3.6  |           |
| LASST270000000000003 | 2017 |  M02   |  3.7  |           |
| LASST270000000000003 | 2017 |  M01   |  3.8  |           |
| LASST270000000000003 | 2016 |  M12   |  3.9  |           |
| LASST270000000000003 | 2016 |  M11   |  4.0  |           |
| LASST270000000000003 | 2016 |  M10   |  4.0  |           |
| LASST270000000000003 | 2016 |  M09   |  4.0  |           |
| LASST270000000000003 | 2016 |  M08   |  4.0  |           |
| LASST270000000000003 | 2016 |  M07   |  3.9  |           |
| LASST270000000000003 | 2016 |  M06   |  3.9  |           |
| LASST270000000000003 | 2016 |  M05   |  3.8  |           |
| LASST270000000000003 | 2016 |  M04   |  3.8  |           |
| LASST270000000000003 | 2016 |  M03   |  3.7  |           |
| LASST270000000000003 | 2016 |  M02   |  3.7  |           |
| LASST270000000000003 | 2016 |  M01   |  3.7  |           |
| LASST270000000000003 | 2015 |  M12   |  3.7  |           |
| LASST270000000000003 | 2015 |  M11   |  3.6  |           |
| LASST270000000000003 | 2015 |  M10   |  3.6  |           |
| LASST270000000000003 | 2015 |  M09   |  3.6  |           |
| LASST270000000000003 | 2015 |  M08   |  3.6  |           |
| LASST270000000000003 | 2015 |  M07   |  3.7  |           |
| LASST270000000000003 | 2015 |  M06   |  3.7  |           |
| LASST270000000000003 | 2015 |  M05   |  3.7  |           |
| LASST270000000000003 | 2015 |  M04   |  3.7  |           |
| LASST270000000000003 | 2015 |  M03   |  3.7  |           |
| LASST270000000000003 | 2015 |  M02   |  3.7  |           |
